female,scenario,givenage,model,year,hr_gender_at,hr_gender_true_at,id,CIF1_diff_at,CIF2_diff_at,CIF1_ratio_at,CIF2_ratio_at,CIF1_diff_true_at,CIF2_diff_true_at,CIF1_ratio_true_at,CIF2_ratio_true_at,independence,prop_sex_other,base_function,model_lab,obs,convergence_t1t1,convergence_t1t2,sdage,bias_CIF1_at,bias_CIF2_at,CIF1_true_at,CIF2_true_at,MCer_CIF1_at,MCer_CIF2_at,rel_bias_CIF1_at,rel_bias_CIF2_at,Rel_prec_CIF1_at,Rel_prec_CIF2_at,Coverage_CIF1_at,Coverage_CIF2_at,bias_hr_gender_at,simulation
1,1,90,1,5,.71064597,.69999999,8,.011771996,-.10141639,1.0572031,.79620659,.012801111,-.10555691,1.0567051,.79055125,0,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,10,.0011964829,-.007086006,.23855002,.39841789,.0011731574,.00097935926,.5015648,1.7785361,1.2335823,-.37435418,.958,.95200002,.010645991,nick
1,1,90,1,6,.71064597,.69999999,8,.012999219,-.10310359,1.0617905,.81519145,.014161244,-.10679096,1.0617927,.8120296,0,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,10,.0010465665,-.01129165,.2433344,.46133548,.0011912336,.0010727212,.43009397,2.4476006,1.4410397,-2.6183257,.958,.94700003,.010645991,nick
1,1,90,1,7,.71064597,.69999999,8,.013953886,-.1006516,1.0654273,.83444327,.015170947,-.10305971,1.0656476,.83406937,0,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,10,.0011260564,-.01522346,.24626765,.51804149,.001203167,.0011333402,.45724902,2.9386566,1.6189401,-5.3133607,.95599997,.94099998,.010645991,nick
1,1,90,1,8,.71064597,.69999999,8,.014707383,-.09482301,1.0683484,.85393363,.015913233,-.095416844,1.0685368,.85617781,0,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,10,.0013291469,-.017792298,.2480987,.56801945,.001211383,.0011821375,.5357331,3.1323395,1.7716997,-6.4642773,.95700002,.94400001,.010645991,nick
1,1,90,1,9,.71064597,.69999999,8,.015302917,-.086424172,1.0706931,.873335,.016453311,-.085084319,1.0706753,.87775588,0,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,10,.001574697,-.018840346,.24925503,.61093545,.001217178,.0012144224,.63176131,3.0838523,1.899127,-6.5666437,.958,.94199997,.010645991,nick
1,1,90,1,10,.71064597,.69999999,8,.015770582,-.076645471,1.0725582,.89168715,.016840965,-.073344052,1.0722331,.89814097,0,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,10,.0018208957,-.019193428,.24998866,.64671052,.0012213344,.001238814,.72839129,2.9678545,2.0031724,-5.5538297,.958,.94400001,.010645991,nick
1,1,90,2,1,.70497823,.69999999,12,.0023535979,-.044904623,1.0228292,.72462213,.0023766607,-.037063532,1.017056,.71570784,0,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,10,.00045173435,.022482147,.14172146,.093307741,.00076357083,.00053164648,.31874803,24.094622,-.77741635,87.836456,.95999998,.70599997,.0049782209,nick
1,1,90,2,2,.70497823,.69999999,12,.0062328372,-.074996509,1.0396124,.74483067,.0056962818,-.064842984,1.030641,.73252165,0,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,10,-.0011486063,.037415572,.19160041,.17758033,.00097550923,.00075189915,.59948009,21.06966,-1.2253129,49.731133,.95899999,.65200001,.0049782209,nick
1,1,90,2,3,.70497823,.69999999,12,.0095728701,-.093745694,1.0524775,.76536435,.0086370111,-.08512193,1.0415072,.75061834,0,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,10,-.0023274326,.044883851,.21672173,.25621003,.0010683923,.0009287885,1.0739268,17.518381,-1.486625,35.580524,.96100003,.68099999,.0049782209,nick
1,1,90,2,4,.70497823,.69999999,12,.01198762,-.10393107,1.0616592,.78674048,.010992169,-.098533958,1.0500648,.77000093,0,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,10,-.0039866171,.048636563,.23055118,.3298763,.0011142765,.0010691927,1.7291679,14.743879,-1.6269848,26.688263,.96700001,.69800001,.0049782209,nick
1,1,90,2,5,.70497823,.69999999,12,.013708584,-.10703494,1.0683187,.80891526,.012801111,-.10555691,1.0567051,.79055125,0,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,10,-.0053281239,.050030187,.23855002,.39841789,.0011394348,.0011777132,2.2335458,12.557214,-1.6763915,19.803261,.96700001,.722,.0049782209,nick
1,1,90,2,6,.70497823,.69999999,12,.014962758,-.10434332,1.0732851,.83128148,.014161244,-.10679096,1.0617927,.8120296,0,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,10,-.0061866255,.048578873,.2433344,.46133548,.0011544337,.001244433,2.5424376,10.530053,-1.6927083,12.969676,.96799999,.75300002,.0049782209,nick
1,1,90,2,7,.70497823,.69999999,12,.01588852,-.097420618,1.0770273,.85329413,.015170947,-.10305971,1.0656476,.83406937,0,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,10,-.0066811582,.044865575,.24626765,.51804149,.0011639211,.0012677541,2.7129662,8.660614,-1.6957563,5.9164615,.96700001,.78200001,.0049782209,nick
1,1,90,2,8,.70497823,.69999999,12,.016577126,-.08754494,1.0798618,.87480819,.015913233,-.095416844,1.0685368,.85617781,0,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,10,-.0069445744,.04041905,.2480987,.56801945,.0011701414,.0012734181,2.7991176,7.1157861,-1.6931317,.75822991,.96700001,.80400002,.0049782209,nick
1,1,90,2,9,.70497823,.69999999,12,.017086644,-.076017827,1.0819918,.89525044,.016453311,-.085084319,1.0706753,.87775588,0,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,10,-.0070783398,.035708774,.24925503,.61093545,.0011742951,.0012619077,2.8397982,5.844934,-1.6909157,-2.9132936,.96700001,.82800001,.0049782209,nick
1,1,90,2,10,.70497823,.69999999,12,.017459314,-.064344682,1.08357,.91355485,.016840965,-.073344052,1.0722331,.89814097,0,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,10,-.0071411603,.030307423,.24998866,.64671052,.0011770894,.0012477573,2.8565936,4.6863971,-1.6920782,-4.8719983,.96600002,.85399997,.0049782209,nick
1,1,90,3,1,.70373267,.69999999,16,.0022413698,-.046040785,1.022392,.72412282,.0023766607,-.037063532,1.017056,.71570784,0,PH_sex_other,Weibull,Approach d- Splines/Int,2000,836,1000,10,.00016428847,.025305005,.14172146,.093307741,.00083307183,.00086261728,.1159235,27.119942,-1.0201536,178.66231,.95693779,.78468901,.0037326871,nick
1,1,90,3,2,.70373267,.69999999,16,.0061624334,-.075994126,1.0397308,.74451303,.0056962818,-.064842984,1.030641,.73252165,0,PH_sex_other,Weibull,Approach d- Splines/Int,2000,836,1000,10,-.0018584881,.040093474,.19160041,.17758033,.001061285,.0011041871,.96998125,22.577656,-1.7461834,101.04733,.96052629,.74880385,.0037326871,nick
1,1,90,3,3,.70373267,.69999999,16,.0094992118,-.094118394,1.0527152,.76450098,.0086370111,-.08512193,1.0415072,.75061834,0,PH_sex_other,Weibull,Approach d- Splines/Int,2000,836,1000,10,-.0031132961,.04472214,.21672173,.25621003,.0011620723,.0012288678,1.4365408,17.455265,-2.0282822,64.016968,.96052629,.7703349,.0037326871,nick
1,1,90,3,4,.70373267,.69999999,16,.011911674,-.10441061,1.061951,.78605229,.010992169,-.098533958,1.0500648,.77000093,0,PH_sex_other,Weibull,Approach d- Splines/Int,2000,836,1000,10,-.0047618095,.048836723,.23055118,.3298763,.0012135116,.0013341554,2.0654023,14.804556,-2.0442145,44.540646,.96411484,.7535885,.0037326871,nick
1,1,90,3,5,.70373267,.69999999,16,.013633726,-.10742479,1.0686537,.80810314,.012801111,-.10555691,1.0567051,.79055125,0,PH_sex_other,Weibull,Approach d- Splines/Int,2000,836,1000,10,-.0060882377,.049355984,.23855002,.39841789,.0012422589,.0014174002,2.5521851,12.387994,-1.98701,31.833191,.96411484,.77870816,.0037326871,nick
1,1,90,3,6,.70373267,.69999999,16,.014889977,-.10489509,1.0736479,.83008319,.014161244,-.10679096,1.0617927,.8120296,0,PH_sex_other,Weibull,Approach d- Splines/Int,2000,836,1000,10,-.0069225165,.047000952,.2433344,.46133548,.0012594411,.0014519057,2.8448572,10.188021,-1.9386698,20.512453,.96411484,.78827751,.0037326871,nick
1,1,90,3,7,.70373267,.69999999,16,.015819643,-.098081671,1.0774176,.852166,.015170947,-.10305971,1.0656476,.83406937,0,PH_sex_other,Weibull,Approach d- Splines/Int,2000,836,1000,10,-.0073950551,.043556809,.24626765,.51804149,.0012702027,.0014251227,3.0028527,8.4079771,-1.9099575,8.863884,.96172249,.80023921,.0037326871,nick
1,1,90,3,8,.70373267,.69999999,16,.016513618,-.088240042,1.0802826,.87380421,.015913233,-.095416844,1.0685368,.85617781,0,PH_sex_other,Weibull,Approach d- Splines/Int,2000,836,1000,10,-.0076430948,.039501838,.2480987,.56801945,.0012771374,.0014011096,3.080667,6.9543109,-1.8960912,1.364243,.96172249,.82057416,.0037326871,nick
1,1,90,3,9,.70373267,.69999999,16,.017027637,-.076601408,1.082438,.89446139,.016453311,-.085084319,1.0706753,.87775588,0,PH_sex_other,Weibull,Approach d- Splines/Int,2000,836,1000,10,-.0077667092,.035133511,.24925503,.61093545,.0012816188,.0014008159,3.1159689,5.750773,-1.897875,-1.459131,.96172249,.83612442,.0037326871,nick
1,1,90,3,10,.70373267,.69999999,16,.017403776,-.064834155,1.0840367,.91288286,.016840965,-.073344052,1.0722331,.89814097,0,PH_sex_other,Weibull,Approach d- Splines/Int,2000,836,1000,10,-.0078216586,.029746072,.24998866,.64671052,.0012845082,.0014127797,3.1288056,4.599596,-1.9112829,-1.518236,.96172249,.86483252,.0037326871,nick
1,2,60,0,1,.53336883,.56494772,17,.0002468313,-.0049445815,1.0041964,.53099334,.0028794596,-.0045417366,1.0194145,.56299937,0,Non_PH_sex_other,Weibull,Approach a- Attained,2000,940,940,10,-.00072460913,-.00052582531,.1511941,.0058512385,.00049470703,.000056171535,.47925752,8.9865646,,,.95425534,.95212764,-.031578898,nick
1,2,60,0,2,.54119921,.57161361,17,.00070417096,-.0094725527,1.0056638,.53592849,.0032860627,-.008605483,1.0159168,.56757206,0,Non_PH_sex_other,Weibull,Approach a- Attained,2000,940,940,10,.000032909553,-.00084901118,.20973805,.011294902,.00065109995,.00010543619,.015690789,7.5167642,,,.94148934,.94999999,-.030414414,nick
1,2,60,0,3,.5497455,.57844681,17,.0011720158,-.013805306,1.0069294,.54119951,.0036826276,-.012428967,1.0153843,.57224214,0,Non_PH_sex_other,Weibull,Approach a- Attained,2000,940,940,10,.00085460307,-.0010228724,.24305795,.016627114,.00073515007,.00015050908,.35160464,6.1518335,,,.94361705,.95744681,-.028701277,nick
1,2,60,0,4,.55896103,.58545148,17,.001570972,-.018034237,1.007979,.54684532,.0040369611,-.016111385,1.0155227,.57705182,0,Non_PH_sex_other,Weibull,Approach a- Attained,2000,940,940,10,.00020876261,-.0010608603,.26410487,.02198166,.00078461936,.00019252177,.079045348,4.8261151,,,.93617022,.95425534,-.026490444,nick
1,2,60,0,5,.56881618,.59263182,17,.0019117494,-.022203913,1.0088814,.5528909,.0043463893,-.019708846,1.0158645,.58203202,0,Non_PH_sex_other,Weibull,Approach a- Attained,2000,940,940,10,-.00064021186,-.00097146496,.27831605,.027445115,.00081521994,.00023202873,.23003054,3.5396645,,,.94148934,.95319152,-.023815658,nick
1,2,60,0,6,.57929587,.59999228,17,.002214317,-.026330546,1.0096878,.55934733,.004617034,-.023257626,1.0162678,.5872097,0,Non_PH_sex_other,Weibull,Approach a- Attained,2000,940,940,10,-.0011625051,-.00077057653,.28843242,.033084851,.00083600899,.00026926195,.40304247,2.3290918,,,.93936169,.95531917,-.020696413,nick
1,2,60,0,7,.59039754,.60753721,17,.0024943633,-.030416092,1.0104398,.5662232,.0048569068,-.026783332,1.0166837,.59261125,0,Non_PH_sex_other,Weibull,Approach a- Attained,2000,940,940,10,-.0013269039,-.00047850679,.29597437,.038960584,.00085147214,.00030431157,.44831717,1.2281818,,,.9351064,.95531917,-.01713967,nick
1,2,60,0,8,.60212934,.61527139,17,.0027631873,-.034454737,1.0111653,.57352513,.0050737099,-.030305112,1.0170968,.59826356,0,Non_PH_sex_other,Weibull,Approach a- Attained,2000,940,940,10,-.0011638735,-.00011920929,.30183774,.045130197,.00086420629,.00033720804,.38559571,.26414528,,,.9351064,.95319152,-.013142029,nick
1,2,60,0,9,.61450911,.62319958,17,.0030256084,-.038435098,1.0118717,.58125842,.0052741235,-.033837639,1.0175046,.6041953,0,Non_PH_sex_other,Weibull,Approach a- Attained,2000,940,940,10,-.00072930101,.0002783697,.3065733,.051653109,.00087557331,.00036795682,.23788796,.53892148,,,.93723404,.95531917,-.0086905034,nick
1,2,60,0,10,.6275633,.63132674,17,.0032893936,-.042340972,1.0125821,.58943033,.0054636416,-.037391927,1.0179096,.6104371,0,Non_PH_sex_other,Weibull,Approach a- Attained,2000,940,940,10,-.00011038366,.00067914743,.31053042,.058592383,.0008860245,.00039656201,.035546809,1.1591053,,,.93617022,.95319152,-.0037634552,nick
1,2,60,1,1,.74770725,.56494772,21,-.000044728753,-.0016060945,1.0022464,.7582522,.0028794596,-.0045417366,1.0194145,.56299937,0,Non_PH_sex_other,Weibull,Approach b- Linear,2000,1000,940,10,-.0006416316,-.001367659,.1511941,.0058512385,.00047682042,.000031193889,.4243761,23.373837,-.58708113,-42.721802,.95599997,.70599997,.18275954,nick
1,2,60,1,2,.74976736,.57161361,21,.000066565226,-.0031408493,1.0025882,.75050074,.0032860627,-.008605483,1.0159168,.56757206,0,Non_PH_sex_other,Weibull,Approach b- Linear,2000,1000,940,10,.00021526574,-.0024255679,.20973805,.011294902,.00062717975,.000051910887,.10263553,21.474892,-.64712369,-49.218578,.94300002,.68699998,.17815377,nick
1,2,60,1,3,.75349116,.57844681,21,.00020733484,-.0046079145,1.0029218,.75044179,.0036826276,-.012428967,1.0153843,.57224214,0,Non_PH_sex_other,Weibull,Approach b- Linear,2000,1000,940,10,.0011216205,-.0033587452,.24305795,.016627114,.0007069498,.00007271098,.46146217,20.200411,-.81438982,-50.172009,.94499999,.68800002,.17504434,nick
1,2,60,1,4,.75791192,.58545148,21,.00033039798,-.0060987887,1.0032161,.75193596,.0040369611,-.016111385,1.0155227,.57705182,0,Non_PH_sex_other,Weibull,Approach b- Linear,2000,1000,940,10,.00054983626,-.0040445807,.26410487,.02198166,.00075432478,.000093567236,.20818861,18.399796,-.84025115,-49.87204,.93900001,.70300001,.17246042,nick
1,2,60,1,5,.76234633,.59263182,21,.00043770191,-.0076579936,1.0034881,.75416481,.0043463893,-.019708846,1.0158645,.58203202,0,Non_PH_sex_other,Weibull,Approach b- Linear,2000,1000,940,10,-.0002344872,-.0044392738,.27831605,.027445115,.00078370364,.00011500154,.084252134,16.175097,-.84533948,-48.879162,.94199997,.74400002,.16971454,nick
1,2,60,1,6,.76673496,.59999228,21,.00053753646,-.0092815766,1.0037497,.75684243,.004617034,-.023257626,1.0162678,.5872097,0,Non_PH_sex_other,Weibull,Approach b- Linear,2000,1000,940,10,-.00069970253,-.0046194303,.28843242,.033084851,.00080371252,.00013755531,.24258803,13.962374,-.84243,-47.308754,.94,.77999997,.16674267,nick
1,2,60,1,7,.77047777,.60753721,21,.00063233444,-.010992626,1.0040028,.75985259,.0048569068,-.026783332,1.0166837,.59261125,0,Non_PH_sex_other,Weibull,Approach b- Linear,2000,1000,940,10,-.00081649708,-.0045618452,.29597437,.038960584,.00081865862,.00016155843,.27586749,11.708873,-.83270091,-45.242039,.93900001,.81900001,.16294056,nick
1,2,60,1,8,.77320457,.61527139,21,.00072623516,-.012833982,1.0042576,.7630285,.0050737099,-.030305112,1.0170968,.59826356,0,Non_PH_sex_other,Weibull,Approach b- Linear,2000,1000,940,10,-.00061325554,-.004193624,.30183774,.045130197,.00083098304,.00018742845,.20317389,9.2922792,-.82303119,-42.671089,.93900001,.847,.15793318,nick
1,2,60,1,9,.77599317,.62319958,21,.00082148524,-.014818834,1.0045167,.76633888,.0052741235,-.033837639,1.0175046,.6041953,0,Non_PH_sex_other,Weibull,Approach b- Linear,2000,1000,940,10,-.00014382118,-.0035098651,.3065733,.051653109,.00084199238,.00021424859,.046912491,6.7950706,-.81369126,-39.943893,.93699998,.88499999,.15279357,nick
1,2,60,1,10,.77921128,.63132674,21,.00092216476,-.016906198,1.0047917,.76972377,.0054636416,-.037391927,1.0179096,.6104371,0,Non_PH_sex_other,Weibull,Approach b- Linear,2000,1000,940,10,.00050410087,-.0026764686,.31053042,.058592383,.00085213105,.00024398565,.16233543,4.567946,-.80341166,-36.541584,.93699998,.90700001,.14788453,nick
1,2,60,2,1,.72033519,.56494772,25,-.000011146542,-.002174281,1.002471,.72776878,.0028794596,-.0045417366,1.0194145,.56299937,0,Non_PH_sex_other,Weibull,Approach c- Splines,2000,1000,940,10,-.00068558659,-.00063616229,.1511941,.0058512385,.0004765717,.000040657109,.453448,10.872267,-.63893801,-25.345449,.95599997,.90499997,.15538743,nick
1,2,60,2,2,.73242956,.57161361,25,.00015290051,-.0041991365,1.003005,.72448933,.0032860627,-.008605483,1.0159168,.56757206,0,Non_PH_sex_other,Weibull,Approach c- Splines,2000,1000,940,10,.000096394833,-.00090331235,.20973805,.011294902,.00062651443,.000070713148,.045959633,7.9975228,-.75251526,-30.825415,.94199997,.91900003,.16081595,nick
1,2,60,2,3,.74419439,.57844681,25,.00034371673,-.0060737836,1.0034885,.72905391,.0036826276,-.012428967,1.0153843,.57224214,0,Non_PH_sex_other,Weibull,Approach c- Splines,2000,1000,940,10,.00092301593,-.00097775448,.24305795,.016627114,.0007059073,.00010105403,.37975138,5.8804822,-.96065819,-30.748844,.94400001,.92500001,.16574758,nick
1,2,60,2,4,.75505227,.58545148,25,.00051081798,-.0079308283,1.0039096,.73494953,.0040369611,-.016111385,1.0155227,.57705182,0,Non_PH_sex_other,Weibull,Approach c- Splines,2000,1000,940,10,.00027791428,-.00068275235,.26410487,.02198166,.0007529874,.00013219843,.10522876,3.106009,-1.0160567,-29.175661,.93900001,.935,.1696008,nick
1,2,60,2,5,.76496136,.59263182,25,.00065265741,-.0098310364,1.0042758,.74133933,.0043463893,-.019708846,1.0158645,.58203202,0,Non_PH_sex_other,Weibull,Approach c- Splines,2000,1000,940,10,-.0005740067,.00005814834,.27831605,.027445115,.00078199431,.00016492639,.20624277,.21187137,-1.0616021,-26.686417,.94300002,.94,.17232957,nick
1,2,60,2,6,.77413225,.59999228,25,.00077997032,-.011770426,1.0046096,.74785805,.004617034,-.023257626,1.0162678,.5872097,0,Non_PH_sex_other,Weibull,Approach c- Splines,2000,1000,940,10,-.0011075168,.0011670995,.28843242,.033084851,.00080173026,.00019991759,.38397792,3.5275948,-1.0869924,-23.420574,.94199997,.93800002,.17413998,nick
1,2,60,2,7,.78155875,.60753721,25,.00090058689,-.01376994,1.004932,.75446683,.0048569068,-.026783332,1.0166837,.59261125,0,Non_PH_sex_other,Weibull,Approach c- Splines,2000,1000,940,10,-.0012909209,.002670194,.29597437,.038960584,.00081647962,.00023744439,.43615967,6.8535786,-1.096653,-19.521566,.94,.93599999,.17402156,nick
1,2,60,2,8,.78698421,.61527139,25,.0010184633,-.015878169,1.0052515,.76103628,.0050737099,-.030305112,1.0170968,.59826356,0,Non_PH_sex_other,Weibull,Approach c- Splines,2000,1000,940,10,-.0011556074,.0046674963,.30183774,.045130197,.00082855858,.00027818975,.38285714,10.342291,-1.112388,-14.909856,.94099998,.91799998,.1717128,nick
1,2,60,2,9,.79234779,.62319958,25,.0011361953,-.018113537,1.005571,.76746005,.0052741235,-.033837639,1.0175046,.6041953,0,Non_PH_sex_other,Weibull,Approach c- Splines,2000,1000,940,10,-.00075918384,.0071788696,.3065733,.051653109,.00083926274,.00032148793,.24763533,13.898232,-1.1352452,-9.8835907,.93900001,.88599998,.16914818,nick
1,2,60,2,10,.79828191,.63132674,25,.0012595815,-.020420903,1.0059077,.77370614,.0054636416,-.037391927,1.0179096,.6104371,0,Non_PH_sex_other,Weibull,Approach c- Splines,2000,1000,940,10,-.00019146249,.010011007,.31053042,.058592383,.0008490734,.00036903381,.061656591,17.085852,-1.1593485,-4.0177078,.93699998,.83999997,.16695516,nick
1,2,60,3,1,.75599653,.56494772,29,-.00020040922,-.0023536703,1.0013696,.76314783,.0028794596,-.0045417366,1.0194145,.56299937,0,Non_PH_sex_other,Weibull,Approach d- Splines/Int,2000,791,940,10,-.00082321884,.0013398485,.1511941,.0058512385,.00053927308,.00013041958,.54447818,22.898544,-.0034668441,112.98589,.96207333,.92414665,.19104882,nick
1,2,60,3,2,.75442994,.57161361,29,-.000076661323,-.0045456649,1.0020443,.75811219,.0032860627,-.008605483,1.0159168,.56757206,0,Non_PH_sex_other,Weibull,Approach d- Splines/Int,2000,791,940,10,-.00032612518,.002566139,.20973805,.011294902,.00070634787,.00018255542,.15549167,22.719444,-.48344895,58.828838,.9443742,.9039191,.18281636,nick
1,2,60,3,3,.75338334,.57844681,29,.000097956385,-.0065419469,1.0026034,.75770181,.0036826276,-.012428967,1.0153843,.57224214,0,Non_PH_sex_other,Weibull,Approach d- Splines/Int,2000,791,940,10,.0003989056,.0033426613,.24305795,.016627114,.00079391996,.00021360631,.16411954,20.103678,-.93390566,30.189426,.94816691,.9039191,.17493652,nick
1,2,60,3,4,.75504744,.58545148,29,.00026384761,-.0085634971,1.0030926,.75818282,.0040369611,-.016111385,1.0155227,.57705182,0,Non_PH_sex_other,Weibull,Approach d- Splines/Int,2000,791,940,10,-.00032713273,.0042885547,.26410487,.02198166,.00084558822,.00024357181,.12386471,19.509693,-1.1391752,16.057041,.94563842,.9001264,.16959596,nick
1,2,60,3,5,.75638181,.59263182,29,.00040365607,-.010545891,1.0034957,.75908792,.0043463893,-.019708846,1.0158645,.58203202,0,Non_PH_sex_other,Weibull,Approach d- Splines/Int,2000,791,940,10,-.0012733826,.0051341639,.27831605,.027445115,.00087695807,.00027326681,.45753115,18.707024,-1.3201782,8.0362329,.94816691,.88748419,.16374999,nick
1,2,60,3,6,.75802058,.59999228,29,.0005326852,-.012513313,1.0038667,.76021421,.004617034,-.023257626,1.0162678,.5872097,0,Non_PH_sex_other,Weibull,Approach d- Splines/Int,2000,791,940,10,-.0018608741,.005877662,.28843242,.033084851,.00089824188,.0003014679,.64516819,17.765417,-1.4386452,2.704726,.94563842,.88495576,.1580283,nick
1,2,60,3,7,.7599026,.60753721,29,.00065249018,-.014510508,1.0042087,.76163805,.0048569068,-.026783332,1.0166837,.59261125,0,Non_PH_sex_other,Weibull,Approach d- Splines/Int,2000,791,940,10,-.0020506103,.0066024368,.29597437,.038960584,.00091414485,.00032251255,.69283372,16.946453,-1.5152714,-2.7807031,.94058156,.8723135,.15236542,nick
1,2,60,3,8,.76229829,.61527139,29,.00076946116,-.016553767,1.0045421,.76340067,.0050737099,-.030305112,1.0170968,.59826356,0,Non_PH_sex_other,Weibull,Approach d- Splines/Int,2000,791,940,10,-.0019120231,.0073722857,.30183774,.045130197,.00092716783,.00034072518,.63346052,16.335594,-1.5841053,-7.3104792,.94058156,.86093551,.14702688,nick
1,2,60,3,9,.76523513,.62319958,29,.00088881649,-.018706713,1.0048814,.76544815,.0052741235,-.033837639,1.0175046,.6041953,0,Non_PH_sex_other,Weibull,Approach d- Splines/Int,2000,791,940,10,-.0015262155,.0083495127,.3065733,.051653109,.00093863549,.00036606248,.49783051,16.164587,-1.6603233,-8.7395353,.94184577,.84955752,.14203556,nick
1,2,60,3,10,.76787925,.63132674,29,.0010116455,-.020938078,1.0052284,.76768506,.0054636416,-.037391927,1.0179096,.6104371,0,Non_PH_sex_other,Weibull,Approach d- Splines/Int,2000,791,940,10,-.00096297992,.0093829362,.31053042,.058592383,.00094918313,.00040618668,.31010807,16.013918,-1.7282668,-6.040894,.93678886,.85208595,.1365525,nick
1,2,70,0,1,.64132708,.63965797,18,.00021552091,-.0066195051,1.0050194,.63651526,.0028852292,-.0060889027,1.0200641,.63753378,0,Non_PH_sex_other,Weibull,Approach a- Attained,2000,940,940,10,-.00056830276,.000559868,.14668599,.010709635,.0004340506,.000053090662,.3874281,5.227704,,,.94680852,.94468087,.0016690836,nick
1,2,70,0,2,.65584379,.64819854,18,.00078400213,-.012520041,1.007092,.6456722,.0034270841,-.011709856,1.0171428,.64393425,0,Non_PH_sex_other,Weibull,Approach a- Attained,2000,940,940,10,.00015603376,.0009733123,.20334195,.021176925,.00056833995,.00010184693,.076734662,4.5960984,,,.94680852,.94680852,.007645234,nick
1,2,70,0,3,.6711548,.65695381,18,.0013684458,-.017986065,1.0088187,.6551767,.0039632563,-.017145531,1.0171226,.6506474,0,Non_PH_sex_other,Weibull,Approach a- Attained,2000,940,940,10,.00091465999,.0011923088,.23542613,.031932484,.00063807605,.0001492735,.38851255,3.7338428,,,.94255316,.95106381,.014201,nick
1,2,70,0,4,.68702048,.6659295,18,.0018702664,-.023124604,1.0102389,.66510653,.0044494364,-.022504136,1.0177193,.65774411,0,Non_PH_sex_other,Weibull,Approach a- Attained,2000,940,940,10,.00027198569,.0011840828,.25555634,.043248236,.00067883311,.0001972419,.10642885,2.7378752,,,.94255316,.95531917,.021090999,nick
1,2,70,0,5,.70224285,.67513126,18,.002287854,-.027999651,1.0114053,.67542791,.0048800409,-.027834786,1.0184741,.66527885,0,Non_PH_sex_other,Weibull,Approach a- Attained,2000,940,940,10,-.0005534052,.00094336364,.26903537,.05532334,.00070350803,.00024694827,.2056998,1.705182,,,.94148934,.95319152,.027111618,nick
1,2,70,0,6,.71429789,.68456519,18,.002655311,-.032690719,1.0124358,.68587279,.005261363,-.033154044,1.0192531,.67329848,0,Non_PH_sex_other,Weibull,Approach a- Attained,2000,940,940,10,-.0010508371,.00051828363,.27853459,.068327099,.0007200226,.00029795105,.37727347,.75853306,,,.94148934,.95212764,.029732684,nick
1,2,70,0,7,.72263408,.69423735,18,.0029919229,-.037291184,1.0133847,.69613171,.0056028306,-.038455475,1.0200151,.68184549,0,Non_PH_sex_other,Weibull,Approach a- Attained,2000,940,940,10,-.0012000083,-3.5593387e-06,.28553268,.08241497,.0007321547,.00034840472,.42027006,.0043188012,,,.94042552,.95531917,.028396729,nick
1,2,70,0,8,.72899532,.70415413,18,.0033073688,-.041876338,1.0142744,.70607698,.0059138453,-.043713272,1.0207515,.69095916,0,Non_PH_sex_other,Weibull,Approach a- Attained,2000,940,940,10,-.0010421019,-.00052464561,.29089779,.097734928,.00074198906,.00039610948,.35823643,.53680462,,,.93936169,.95319152,.024841208,nick
1,2,70,0,9,.73499495,.71432215,18,.0036160131,-.04649001,1.0151485,.71577686,.0062025106,-.048883297,1.0214651,.70067579,0,Non_PH_sex_other,Weibull,Approach a- Attained,2000,940,940,10,-.00063524907,-.00094813522,.29516077,.1144289,.00075072225,.00043940989,.21522139,.8285802,,,.94148934,.94893616,.020672828,nick
1,2,70,0,10,.74143684,.72474808,18,.0039256802,-.051140048,1.0160304,.72543573,.0064754654,-.053903244,1.0221626,.71102798,0,Non_PH_sex_other,Weibull,Approach a- Attained,2000,940,940,10,-.000069027272,-.0011767175,.29865599,.13263124,.0007587311,.00047779988,.023112638,.88720983,,,.94042552,.94680852,.016688755,nick
1,2,70,1,1,.74770725,.63965797,22,.00001240051,-.0047546416,1.0036205,.75937617,.0028852292,-.0060889027,1.0200641,.63753378,0,Non_PH_sex_other,Weibull,Approach b- Linear,2000,1000,940,10,-.00063046993,.002620148,.14668599,.010709635,.00041869839,.000075453565,.42980924,24.465334,-.50597429,46.587761,.94599998,.74800003,.10804928,nick
