id,year,CIF1_diff_at,CIF2_diff_at,CIF1_ratio_at,CIF2_ratio_at,CIF1_diff_true_at,CIF2_diff_true_at,CIF1_ratio_true_at,CIF2_ratio_true_at,hr_gender_true_at,givenage,scenario,model,independence,prop_sex_other,base_function,model_lab,obs,convergence_t1t1,convergence_t1t2,sdage,CIF1_at,CIF2_at,bias_CIF1_at,bias_CIF2_at,CIF1_true_at,CIF2_true_at,MCer_CIF1_at,MCer_CIF2_at,rb_MCer_CIF1_at,rb_MCer_CIF2_at,rel_bias_CIF1_at,rel_bias_CIF2_at,Rel_prec_CIF1_at,Rel_prec_CIF2_at,Coverage_CIF1_at,Coverage_CIF2_at,hr_gender_at,bias_hr_gender_at,female,mean_bias_CIF1_at,mean_bias_CIF2_at
183,2,.0036997763,-.042358778,1.0222675,.73333329,.0054769567,-.03553335,1.0287772,.75211489,.74640191,80,9,1,1,Non_PH_sex_other,Gompertz,Linear,2000,1000,99.699997,10,.19573851,.11365312,-.000061321531,.0058404347,.19579983,.10781269,.00058610382,.00036471651,.29933828,.33828717,-.031318482,5.4172053,-.40423253,-27.293198,.94300002,.91900003,.72195834,-.024443546,1,-.0010122572,.0031419892
183,3,.0056446684,-.05708212,1.0288095,.74553162,.0070638401,-.048166588,1.0326037,.76629579,.75764447,80,9,1,1,Non_PH_sex_other,Gompertz,Linear,2000,1000,99.699997,10,.22393483,.1643301,.00021396807,.0063960575,.22372086,.15793404,.00064386131,.00044142301,.28779674,.27949834,.095640637,4.0498285,-.062097289,-11.705284,.94099998,.92500001,.72583276,-.031811737,1,-.0010122572,.0031419892
183,4,.0071674399,-.06903033,1.0337735,.75801331,.0083839921,-.058088802,1.0361772,.78088486,.76917434,80,9,1,1,Non_PH_sex_other,Gompertz,Linear,2000,1000,99.699997,10,.23951972,.21349564,-.00061236526,.0064781797,.24013208,.20701747,.00067480979,.00049957406,.28101611,.24131976,-.25501186,3.1292915,.13889864,.85572141,.94300002,.93099999,.72928482,-.039889522,1,-.0010122572,.0031419892
183,5,.0083830692,-.078485198,1.0377542,.77075779,.0094477665,-.065480866,1.0392164,.79585528,.78099936,80,9,1,1,Non_PH_sex_other,Gompertz,Linear,2000,1000,99.699997,10,.24901147,.26135921,-.0013498989,.0060829199,.25036135,.25527629,.00069281412,.00054790016,.27672565,.21463028,-.53918016,2.3828771,.25205773,13.366731,.94300002,.93800002,.73234397,-.04865538,1,-.0010122572,.0031419892
183,6,.0093747471,-.085467763,1.0410362,.78380305,.010296662,-.070467815,1.0417328,.81114382,.79312783,80,9,1,1,Non_PH_sex_other,Gompertz,Linear,2000,1000,99.699997,10,.25528431,.30746636,-.0017408956,.0048046405,.25702521,.30266172,.00070427649,.00057988043,.27401069,.19159359,-.67732483,1.5874623,.32916442,29.917641,.94499999,.93699998,.73531008,-.057817772,1,-.0010122572,.0031419892
183,7,.010206906,-.090119079,1.0438223,.79720396,.010974376,-.073175579,1.0438005,.82665706,.80556816,80,9,1,1,Non_PH_sex_other,Gompertz,Linear,2000,1000,99.699997,10,.25971946,.35192436,-.0018088056,.0029565375,.26152828,.34896782,.00071229367,.00061147829,.27235818,.17522483,-.69162905,.84722358,.39628127,42.160328,.94700003,.94800001,.73803711,-.067531042,1,-.0010122572,.0031419892
183,8,.010936557,-.092599116,1.0463042,.81095147,.011518111,-.07376001,1.0454991,.84227461,.81832904,80,9,1,1,Non_PH_sex_other,Gompertz,Linear,2000,1000,99.699997,10,.26301321,.39483112,-.0016549291,.00094278716,.26466817,.39388835,.00071826897,.00064459717,.27138472,.16364972,-.62528455,.23935391,.43754479,47.058544,.949,.963,.74052393,-.077805094,1,-.0010122572,.0031419892
183,9,.011581922,-.093022265,1.0485296,.82493132,.011957071,-.072421432,1.046898,.85785115,.83141959,80,9,1,1,Non_PH_sex_other,Gompertz,Linear,2000,1000,99.699997,10,.26553461,.43578073,-.0013815484,-.0012737886,.26691616,.43705451,.00072294613,.00067219289,.2708514,.1538007,-.51759636,-.29144844,.46186873,47.575562,.949,.96200001,.74300659,-.088413015,1,-.0010122572,.0031419892
183,10,.012154054,-.091566041,1.0505246,.83881283,.012313074,-.069409728,1.0480516,.87321854,.84484905,80,9,1,1,Non_PH_sex_other,Gompertz,Linear,2000,1000,99.699997,10,.26751,.47377372,-.0010499072,-.0042918194,.2685599,.47806555,.00072673016,.00070953736,.27060261,.14841843,-.39093965,-.89774704,.46177992,38.983143,.94700003,.94999999,.74546856,-.099380508,1,-.0010122572,.0031419892
187,1,.0014576401,-.022608543,1.0133973,.72174758,.0037390448,-.019822564,1.0267597,.73831511,.73543888,80,9,2,1,Non_PH_sex_other,Gompertz,Splines,2000,1000,997,10,.1429875,.056132,-.00047826453,.000204814,.14346577,.055927183,.000455506,.00026898505,.31750152,.48095584,-.3333649,.36621547,-.92737752,-57.508202,.93800002,.94999999,.71573281,-.019706087,1,.000086045759,-.0069021783
187,2,.0035190657,-.040452324,1.0212719,.73208046,.0054769567,-.03553335,1.0287772,.75211489,.74640191,80,9,2,1,Non_PH_sex_other,Gompertz,Splines,2000,1000,997,10,.19623768,.10780042,.0004378501,-.000012277052,.19579983,.10781269,.00058763236,.00038470191,.30011892,.35682434,.22362129,-.01138739,-.92168313,-34.651268,.93900001,.958,.72175914,-.024642745,1,.000086045759,-.0069021783
187,3,.0053805374,-.054812115,1.0274981,.74385941,.0070638401,-.048166588,1.0326037,.76629579,.75764447,80,9,2,1,Non_PH_sex_other,Gompertz,Splines,2000,1000,997,10,.22469904,.1564151,.00097816903,-.0015189287,.22372086,.15793404,.00064615445,.00048555995,.28882173,.30744478,.43722746,-.96174878,-.77017504,-27.027552,.93900001,.95099998,.72573155,-.031912934,1,.000086045759,-.0069021783
187,4,.0068517481,-.066652849,1.0322685,.75596333,.0083839921,-.058088802,1.0361772,.78088486,.76917434,80,9,2,1,Non_PH_sex_other,Gompertz,Splines,2000,1000,997,10,.24049154,.20392987,.00035945544,-.003087596,.24013208,.20701747,.00067785283,.00056746538,.28228331,.27411476,.14969072,-1.4914665,-.75816208,-21.833353,.94099998,.949,.72926396,-.039910357,1,.000086045759,-.0069021783
187,5,.0080263382,-.076195076,1.0360852,.76840115,.0094477665,-.065480866,1.0392164,.79585528,.78099936,80,9,2,1,Non_PH_sex_other,Gompertz,Splines,2000,1000,997,10,.25014001,.25053659,-.0002213628,-.0047396822,.25036135,.25527629,.00069641817,.00063769205,.27816519,.24980466,-.088417314,-1.8566873,-.78290141,-16.311357,.94199997,.954,.73239666,-.048602674,1,.000086045759,-.0069021783
187,6,.0089846188,-.083425112,1.039224,.78113025,.010296662,-.070467815,1.0417328,.81114382,.79312783,80,9,2,1,Non_PH_sex_other,Gompertz,Splines,2000,1000,997,10,.25655419,.29568169,-.00047100979,-.0069800206,.25702521,.30266172,.00070844544,.00069104013,.27563268,.22832097,-.18325433,-2.3062122,-.8481611,-8.5174065,.94,.94800001,.73542631,-.057701506,1,.000086045759,-.0069021783
187,7,.0098072467,-.08847782,1.0419596,.79417455,.010974376,-.073175579,1.0438005,.82665706,.80556816,80,9,2,1,Non_PH_sex_other,Gompertz,Splines,2000,1000,997,10,.26111618,.339459,-.0004121011,-.0095088212,.26152828,.34896782,.00071699667,.00074224581,.27415645,.21269749,-.15757421,-2.7248418,-.9164561,-3.5182936,.94400001,.94400001,.73820841,-.067359753,1,.000086045759,-.0069021783
187,8,.010529374,-.09144228,1.0443965,.80762905,.011518111,-.07376001,1.0454991,.84227461,.81832904,80,9,2,1,Non_PH_sex_other,Gompertz,Splines,2000,1000,997,10,.26451257,.38199413,-.00015560075,-.011894208,.26466817,.39388835,.00072343997,.00078997365,.2733385,.20055775,-.058790885,-3.0196903,-.99314427,-2.0866628,.94199997,.93699998,.74074411,-.077584915,1,.000086045759,-.0069021783
187,9,.011169261,-.092396781,1.0465827,.82134867,.011957071,-.072421432,1.046898,.85785115,.83141959,80,9,2,1,Non_PH_sex_other,Gompertz,Splines,2000,1000,997,10,.26712209,.42279091,.00020593085,-.014263611,.26691616,.43705451,.00072858727,.00082688249,.27296486,.18919435,.077151887,-3.2635772,-1.0877863,-2.4752822,.94099998,.92500001,.74327105,-.088148534,1,.000086045759,-.0069021783
187,10,.011740844,-.091489047,1.0485568,.83499801,.012313074,-.069409728,1.0480516,.87321854,.84484905,80,9,2,1,Non_PH_sex_other,Gompertz,Splines,2000,1000,997,10,.26917729,.4608441,.00061739114,-.017221453,.2685599,.47806555,.00073280482,.00086616597,.27286455,.18118142,.22988953,-3.6023202,-1.1968915,-6.7367682,.94099998,.91000003,.74577326,-.099075809,1,.000086045759,-.0069021783
191,1,.0015359222,-.021781078,1.0140429,.72262979,.0037390448,-.019822564,1.0267597,.73831511,.73543888,80,9,3,1,Non_PH_sex_other,Gompertz,Splines/Int,2000,935,997,10,.14325799,.054125182,-.00020778853,-.0018020003,.14346577,.055927183,.0004665702,.00034128272,.32521358,.61022693,-.14483491,-3.2220473,.99415469,-71.769333,.94224596,.94545454,.71893567,-.01650323,1,.00087997364,-.0092434399
191,2,.0035591919,-.038771544,1.0215124,.73312151,.0054769567,-.03553335,1.0287772,.75211489,.74640191,80,9,3,1,Non_PH_sex_other,Gompertz,Splines/Int,2000,935,997,10,.19673124,.10361532,.00093140127,-.0041973684,.19579983,.10781269,.00060223643,.00046843971,.30757761,.43449405,.47569054,-3.8932042,.88912606,-52.862469,.93475938,.94438505,.72436738,-.022034518,1,.00087997364,-.0092434399
191,3,.0053715492,-.052880652,1.0274318,.74464196,.0070638401,-.048166588,1.0326037,.76629579,.75764447,80,9,3,1,Non_PH_sex_other,Gompertz,Splines/Int,2000,935,997,10,.22538739,.15129396,.0016665272,-.0066400836,.22372086,.15793404,.00066330761,.00055931509,.29648891,.35414472,.74491364,-4.20434,.71017945,-41.180679,.94331551,.94866312,.7271955,-.030448999,1,.00087997364,-.0092434399
191,4,.0068066432,-.065060861,1.0320137,.75631171,.0083839921,-.058088802,1.0361772,.78088486,.76917434,80,9,3,1,Non_PH_sex_other,Gompertz,Splines/Int,2000,935,997,10,.24128868,.19928518,.0011565945,-.0077322861,.24013208,.20701747,.0006963542,.00063811499,.28998798,.30824211,.48164931,-3.7350888,.57582176,-33.88641,.94759357,.94545454,.72959006,-.039584294,1,.00087997364,-.0092434399
191,5,.0079596844,-.074825577,1.0357233,.76843119,.0094477665,-.065480866,1.0392164,.79585528,.78099936,80,9,3,1,Non_PH_sex_other,Gompertz,Splines/Int,2000,935,997,10,.25101373,.24597967,.00065234891,-.0092966147,.25036135,.25527629,.00071564619,.00070847658,.28584531,.27753326,.26056293,-3.6417854,.48896572,-27.485321,.94224596,.94224596,.73195499,-.049044367,1,.00087997364,-.0092434399
191,6,.0089209937,-.082411475,1.0388633,.78102857,.010296662,-.070467815,1.0417328,.81114382,.79312783,80,9,3,1,Non_PH_sex_other,Gompertz,Splines/Int,2000,935,997,10,.25749671,.29188481,.00047151904,-.01077688,.25702521,.30266172,.00072801497,.00076024479,.28324655,.25118631,.18345246,-3.5607016,.42026305,-19.159958,.94438505,.93903744,.73438901,-.058738858,1,.00087997364,-.0092434399
191,7,.0097419797,-.08787474,1.0415853,.79418588,.010974376,-.073175579,1.0438005,.82665706,.80556816,80,9,3,1,Non_PH_sex_other,Gompertz,Splines/Int,2000,935,997,10,.26208761,.33719969,.00055931846,-.011768128,.26152828,.34896782,.00073666841,.00080171152,.28167829,.22973794,.21386537,-3.3722672,.38760701,-11.551056,.94438505,.92620319,.7366026,-.068965539,1,.00087997364,-.0092434399
191,8,.010461866,-.091169581,1.044008,.80783916,.011518111,-.07376001,1.0454991,.84227461,.81832904,80,9,3,1,Non_PH_sex_other,Gompertz,Splines/Int,2000,935,997,10,.26549035,.38143077,.00082219759,-.012457575,.26466817,.39388835,.00074321299,.00083828246,.28080937,.21282235,.31065226,-3.1627173,.3302967,-7.0017624,.94438505,.92941177,.73887223,-.079456791,1,.00087997364,-.0092434399
191,9,.011102458,-.092273891,1.0461937,.82190108,.011957071,-.072421432,1.046898,.85785115,.83141959,80,9,3,1,Non_PH_sex_other,Gompertz,Splines/Int,2000,935,997,10,.26809329,.4238987,.0011771454,-.0131558,.26691616,.43705451,.00074838172,.00087271928,.28038085,.19968203,.44101691,-3.0101051,.26633245,-6.3642883,.94438505,.92299467,.7411229,-.090296693,1,.00087997364,-.0092434399
191,10,.011675228,-.091316089,1.0481713,.83600432,.012313074,-.069409728,1.0480516,.87321854,.84484905,80,9,3,1,Non_PH_sex_other,Gompertz,Splines/Int,2000,935,997,10,.2701304,.46345788,.0015704726,-.014607663,.2685599,.47806555,.0007525867,.00092033827,.28023046,.19251299,.58477551,-3.0555775,.18958272,-11.650089,.94652408,.92192513,.74329388,-.10155518,1,.00087997364,-.0092434399
243,1,.00087793975,-.0094394181,1.0092496,.76315731,.003205406,-.011461881,1.0226135,.73470795,.73543888,80,10,0,1,Non_PH_sex_other,Weibull,Attained,2000,949,949,15,.14485662,.029520722,-.000096317199,-.002222162,.14495294,.031742886,.00043211304,.00010293094,.29810575,.32426462,-.066447221,-7.000504,,,.9483667,.88724971,.76178747,.026348568,1,.0010477109,-.0051729223
243,2,.0018492681,-.018098904,1.0123429,.76933318,.0042295041,-.021594612,1.0216632,.74512827,.74640191,80,10,0,1,Non_PH_sex_other,Weibull,Attained,2000,949,949,15,.2006264,.0588421,.001157172,-.0042906557,.19946922,.063132755,.00055611419,.00019275139,.27879697,.30531123,.58012557,-6.7962432,,,.94520545,.88830346,.76589841,.019496508,1,.0010477109,-.0051729223
243,3,.0027652499,-.026387373,1.0150464,.77599084,.005216199,-.03079878,1.0232627,.7561664,.75764447,80,10,0,1,Non_PH_sex_other,Weibull,Attained,2000,949,949,15,.23150997,.089415967,.0020641803,-.0060958988,.22944579,.095511869,.00061187724,.00027461315,.26667616,.28751731,.89963746,-6.3823466,,,.94415176,.89778715,.77015972,.012515243,1,.0010477109,-.0051729223
243,4,.0035309119,-.034412246,1.0172796,.78339297,.00608323,-.039121095,1.025185,.76789248,.76917434,80,10,0,1,Non_PH_sex_other,Weibull,Attained,2000,949,949,15,.24919969,.12206113,.0015746393,-.0073650908,.24762505,.12942623,.00064326095,.00035252463,.25977215,.27237496,.63589662,-5.6905708,,,.9462592,.90727079,.7749359,.0057615354,1,.0010477109,-.0051729223
243,5,.004183094,-.042107236,1.0192091,.79180121,.0068221465,-.046485841,1.0270177,.78033656,.78099936,80,10,0,1,Non_PH_sex_other,Weibull,Attained,2000,949,949,15,.26030239,.1573368,.00097328005,-.0078003714,.25932911,.16513717,.00066204206,.00043095768,.25529027,.26096952,.3753069,-4.7235708,,,.9483667,.92096943,.78068715,-.00031223474,1,.0010477109,-.0051729223
243,6,.0047592157,-.049211759,1.0209452,.80146354,.007446487,-.052757833,1.0286661,.79349858,.79312783,80,10,0,1,Non_PH_sex_other,Weibull,Attained,2000,949,949,15,.26787084,.19541946,.00065868319,-.0073068165,.26721218,.20272627,.00067452667,.00051225943,.25243112,.25268528,.24650194,-3.6042769,,,.94942045,.92518443,.78837436,-.0047534583,1,.0010477109,-.0051729223
243,7,.0052679181,-.05529952,1.0224955,.81255442,.0079747122,-.057776246,1.0301217,.80735016,.80556816,80,10,0,1,Non_PH_sex_other,Weibull,Attained,2000,949,949,15,.27335265,.23601651,.00062850554,-.0061100996,.27272415,.24212661,.00068355398,.00059536053,.25063932,.24588811,.23045467,-2.5235143,,,.9504742,.94204426,.7986356,-.0069325371,1,.0010477109,-.0051729223
243,8,.0057382812,-.059925184,1.0239508,.82506913,.0084241899,-.061380412,1.0314008,.82183313,.81832904,80,10,0,1,Non_PH_sex_other,Weibull,Attained,2000,949,949,15,.27752647,.27850494,.00082318165,-.004625489,.2767033,.28313044,.00069056434,.0006747389,.24956854,.23831379,.29749617,-1.6336955,,,.94942045,.94942045,.81132728,-.0070017311,1,.0010477109,-.0051729223
243,9,.0061791041,-.062755071,1.0253328,.83881682,.0088090608,-.063434258,1.0325243,.83685601,.83141959,80,10,0,1,Non_PH_sex_other,Weibull,Attained,2000,949,949,15,.28080565,.322074,.001151957,-.0033154141,.2796537,.32538942,.00069630804,.0007413461,.2489894,.22783351,.41192269,-1.0189066,,,.94942045,.95152795,.8262738,-.0051458036,1,.0010477109,-.0051729223
243,10,.0065853391,-.063636787,1.0266169,.85346955,.0091400463,-.06385009,1.0335109,.85228968,.84484905,80,10,0,1,Non_PH_sex_other,Weibull,Attained,2000,949,949,15,.28342968,.36581826,.0015418266,-.0025972244,.28188786,.36841547,.00070110947,.00078646751,.24871929,.21347298,.54696453,-.70497155,,,.94942045,.95152795,.8434003,-.001448725,1,.0010477109,-.0051729223
247,1,.00066641078,-.0081119994,1.0076658,.8561579,.003205406,-.011461881,1.0226135,.73470795,.73543888,80,10,1,1,Non_PH_sex_other,Weibull,Linear,2000,1000,94.900002,15,.14388131,.044291914,-.0010716307,.012549031,.14495294,.031742886,.00042329371,.00019390718,.29202145,.61086816,-.7392956,39.533367,-1.1043122,-73.259453,.94300002,.34099999,.83601236,.10057349,1,-.0036317261,.02755275
247,2,.001489209,-.016113587,1.0104722,.84515905,.0042295041,-.021594612,1.0216632,.74512827,.74640191,80,10,1,1,Non_PH_sex_other,Weibull,Linear,2000,1000,94.900002,15,.19826467,.083846822,-.0012045533,.020714067,.19946922,.063132755,.00054172007,.00027440503,.27158076,.43464762,-.60387927,32.810333,.010199501,-53.175064,.94099998,.25400001,.81802571,.071623825,1,-.0036317261,.02755275
247,3,.002298068,-.023898505,1.0130138,.84053868,.005216199,-.03079878,1.0232627,.7561664,.75764447,80,10,1,1,Non_PH_sex_other,Weibull,Linear,2000,1000,94.900002,15,.22798593,.12183341,-.001459854,.026321536,.22944579,.095511869,.0005940267,.00033832469,.25889632,.35422269,-.63625222,27.558393,.68919492,-37.476761,.94400001,.249,.8069163,.049271829,1,-.0036317261,.02755275
247,4,.0029870432,-.03152997,1.0151445,.83868873,.00608323,-.039121095,1.025185,.76789248,.76917434,80,10,1,1,Non_PH_sex_other,Weibull,Linear,2000,1000,94.900002,15,.2448101,.15994394,-.002814942,.030517712,.24762505,.12942623,.00062310183,.00039085941,.2516312,.30199397,-1.136776,23.579235,1.1398959,-22.802364,.94700003,.25400001,.79937476,.030200439,1,-.0036317261,.02755275
247,5,.0035830373,-.038809355,1.0170065,.83880836,.0068221465,-.046485841,1.0270177,.78033656,.78099936,80,10,1,1,Non_PH_sex_other,Weibull,Linear,2000,1000,94.900002,15,.25527033,.19815065,-.0040587853,.033013482,.25932911,.16513717,.00064041244,.00043604264,.24694967,.26404876,-1.5651098,19.99155,1.4186562,-7.3004732,.94499999,.29499999,.79415137,.013151981,1,-.0036317261,.02755275
247,6,.0041116509,-.045539122,1.0186796,.84066504,.007446487,-.052757833,1.0286661,.79349858,.79312783,80,10,1,1,Non_PH_sex_other,Weibull,Linear,2000,1000,94.900002,15,.26235536,.23651764,-.0048568277,.03379136,.26721218,.20272627,.00065188995,.00046958591,.24395968,.23163545,-1.8175921,16.668467,1.6051821,12.931752,.94300002,.35299999,.79075956,-.0023682436,1,-.0036317261,.02755275
247,7,.0045818998,-.05161019,1.0201797,.84406251,.0079747122,-.057776246,1.0301217,.80735016,.80556816,80,10,1,1,Non_PH_sex_other,Weibull,Linear,2000,1000,94.900002,15,.26746815,.27547005,-.0052560056,.033343438,.27272415,.24212661,.00066021626,.00051083026,.24208207,.2109765,-1.9272242,13.771076,1.7277359,28.906006,.94400001,.44100001,.78845441,-.017113768,1,-.0036317261,.02755275
247,8,.005023011,-.056881234,1.0216061,.84877324,.0084241899,-.061380412,1.0314008,.82183313,.81832904,80,10,1,1,Non_PH_sex_other,Weibull,Linear,2000,1000,94.900002,15,.27135584,.31503054,-.0053474717,.031900115,.2767033,.28313044,.00066667388,.00055058085,.24093458,.19446191,-1.9325653,11.266932,1.8234066,42.526455,.94300002,.546,.78665054,-.031678513,1,-.0036317261,.02755275
247,9,.0054468843,-.061096262,1.0229944,.85463995,.0088090608,-.063434258,1.0325243,.83685601,.83141959,80,10,1,1,Non_PH_sex_other,Weibull,Linear,2000,1000,94.900002,15,.27441582,.35452864,-.0052378899,.029139217,.2796537,.32538942,.00067198119,.00059153547,.24029048,.18179311,-1.8729914,8.955183,1.8954518,49.055019,.94400001,.64999998,.78499109,-.046428509,1,-.0036317261,.02755275
247,10,.005851144,-.064031787,1.0243305,.86135691,.0091400463,-.06385009,1.0335109,.85228968,.84484905,80,10,1,1,Non_PH_sex_other,Weibull,Linear,2000,1000,94.900002,15,.27687857,.39265302,-.0050093005,.024237538,.28188786,.36841547,.00067645067,.00065337459,.23997156,.17734721,-1.7770543,6.5788598,1.9449207,37.500202,.94300002,.78399998,.783503,-.061346065,1,-.0036317261,.02755275
251,1,.00057812274,-.006652745,1.0070378,.85667616,.003205406,-.011461881,1.0226135,.73470795,.73543888,80,10,2,1,Non_PH_sex_other,Weibull,Splines,2000,1000,949,15,.14438403,.036230363,-.00056890916,.0044874782,.14495294,.031742886,.00042446028,.00017331236,.29282627,.54598808,-.39247853,14.136958,-1.6471773,-66.526665,.94400001,.87,.83773047,.10229157,1,-.0010381227,.0045173997
251,2,.0012705486,-.013505645,1.0093186,.84507155,.0042295041,-.021594612,1.0216632,.74512827,.74640191,80,10,2,1,Non_PH_sex_other,Weibull,Splines,2000,1000,949,15,.19948231,.069958352,.000013073486,.0068255956,.19946922,.063132755,.00054426369,.00026177723,.27285597,.41464564,.006554137,10.811497,-.92241901,-48.548557,.94199997,.88099998,.81989622,.073494315,1,-.0010381227,.0045173997
251,3,.001962526,-.020467026,1.011446,.83969873,.005216199,-.03079878,1.0232627,.7561664,.75764447,80,10,2,1,Non_PH_sex_other,Weibull,Splines,2000,1000,949,15,.22983144,.10347513,.00038565183,.0079632681,.22944579,.095511869,.00059779751,.00033847138,.26053977,.35437626,.16807972,8.3374643,-.57706177,-37.530937,.94300002,.898,.80896538,.051320884,1,-.0010381227,.0045173997
251,4,.0025644843,-.027565569,1.0132773,.83716857,.00608323,-.039121095,1.025185,.76789248,.76917434,80,10,2,1,Non_PH_sex_other,Weibull,Splines,2000,1000,949,15,.24713966,.13814147,-.00048537913,.0087152496,.24762505,.12942623,.00062789919,.00040552864,.25356853,.31332803,-.19601375,6.7337584,-.39967999,-28.286314,.94400001,.90100002,.80143845,.03226414,1,-.0010381227,.0045173997
251,5,.0030900238,-.034603804,1.0148917,.83654541,.0068221465,-.046485841,1.0270177,.78033656,.78099936,80,10,2,1,Non_PH_sex_other,Weibull,Splines,2000,1000,949,15,.25796762,.1736861,-.0013614912,.0085489368,.25932911,.16513717,.00064605719,.00046391351,.24912636,.28092617,-.52500516,5.1768699,-.34584856,-18.104242,.94499999,.91299999,.79609382,.015094429,1,-.0010381227,.0045173997
251,6,.0035652816,-.041316528,1.0163735,.83778757,.007446487,-.052757833,1.0286661,.79349858,.79312783,80,10,2,1,Non_PH_sex_other,Weibull,Splines,2000,1000,949,15,.26535553,.21002978,-.0018566437,.0073035057,.26721218,.20272627,.00065814791,.00050959841,.24630161,.25137267,-.69482005,3.602644,-.31783158,-4.106317,.94300002,.93599999,.79254889,-.000578937,1,-.0010381227,.0045173997
251,7,.0039986414,-.047605287,1.017738,.84053826,.0079747122,-.057776246,1.0301217,.80735016,.80556816,80,10,2,1,Non_PH_sex_other,Weibull,Splines,2000,1000,949,15,.27073428,.24743593,-.0019898815,.0053093121,.27272415,.24212661,.00066699117,.00056102342,.24456623,.23170663,-.7296316,2.1927834,-.32834902,6.8721066,.94499999,.95300001,.79011124,-.015456945,1,-.0010381227,.0045173997
251,8,.0044136178,-.053295769,1.0190616,.84461224,.0084241899,-.061380412,1.0314008,.82183313,.81832904,80,10,2,1,Non_PH_sex_other,Weibull,Splines,2000,1000,949,15,.27485344,.28585476,-.0018498676,.0027243276,.2767033,.28313044,.000673979,.00061239547,.24357462,.21629447,-.66853833,.96221638,-.37191266,15.205654,.94499999,.95899999,.78821242,-.030116608,1,-.0010381227,.0045173997
251,9,.0048164311,-.058089588,1.0203614,.84990466,.0088090608,-.063434258,1.0325243,.83685601,.83141959,80,10,2,1,Non_PH_sex_other,Weibull,Splines,2000,1000,949,15,.27811435,.32461521,-.0015393533,-.00077419629,.2796537,.32538942,.00067980139,.0006654624,.24308686,.20451263,-.55044979,-.23792917,-.43539646,17.777184,.94599998,.95700002,.78651184,-.044907719,1,-.0010381227,.0045173997
251,10,.0052054231,-.061746959,1.0216266,.8560847,.0091400463,-.06385009,1.0335109,.85228968,.84484905,80,10,2,1,Non_PH_sex_other,Weibull,Splines,2000,1000,949,15,.28075942,.362486,-.0011284261,-.0059294789,.28188786,.36841547,.00068478106,.00073539041,.24292676,.19960898,-.40031025,-1.6094543,-.52031612,8.540513,.94700003,.94599998,.78501821,-.059830844,1,-.0010381227,.0045173997
255,1,.0008160217,-.005569201,1.0088499,.86846006,.003205406,-.011461881,1.0226135,.73470795,.73543888,80,10,3,1,Non_PH_sex_other,Weibull,Splines/Int,2000,725,949,15,.14462681,.033428404,-.00032612932,.001685521,.14495294,.031742886,.00048659396,.00024116371,.33569098,.75974101,-.2249898,5.3099174,3.2260995,-76.15506,.94896549,.93517244,.84565187,.11021296,1,-.00020493894,.0019098382
255,2,.0015209774,-.011816434,1.0107453,.85275793,.0042295041,-.021594612,1.0216632,.74512827,.74640191,80,10,3,1,Non_PH_sex_other,Weibull,Splines/Int,2000,725,949,15,.20006897,.065131091,.00059973163,.0019983305,.19946922,.063132755,.00062156812,.00034157644,.31161103,.54104471,.30066374,3.165283,4.7800655,-58.318104,.94758618,.94206899,.82277817,.076376259,1,-.00020493894,.0019098382
255,3,.0021924083,-.018788252,1.012601,.84444606,.005216199,-.03079878,1.0232627,.7561664,.75764447,80,10,3,1,Non_PH_sex_other,Weibull,Splines/Int,2000,725,949,15,.23055916,.098566711,.0011133677,.0030548414,.22944579,.095511869,.0006822389,.00042532227,.29734209,.44530833,.48524216,3.1983895,5.2892075,-45.432434,.95172411,.93931037,.80908781,.051443335,1,-.00020493894,.0019098382
255,4,.0027813965,-.026049906,1.0142938,.83967251,.00608323,-.039121095,1.025185,.76789248,.76917434,80,10,3,1,Non_PH_sex_other,Weibull,Splines/Int,2000,725,949,15,.24795407,.13309935,.00032901933,.0036731225,.24762505,.12942623,.00071626686,.00050022348,.28925461,.38649315,.13286997,2.8380048,5.5729966,-34.990181,.9503448,.94206899,.79916453,.029990222,1,-.00020493894,.0019098382
255,5,.0033019616,-.033361252,1.015842,.83737212,.0068221465,-.046485841,1.0270177,.78033656,.78099936,80,10,3,1,Non_PH_sex_other,Weibull,Splines/Int,2000,725,949,15,.25886607,.16856121,-.00046303243,.0034240391,.25932911,.16513717,.0007365279,.000568608,.28401279,.34432465,-.17855011,2.0734515,5.7598724,-24.808018,.9503448,.94344831,.79217637,.011177033,1,-.00020493894,.0019098382
255,6,.0037781119,-.040623199,1.0172955,.83717155,.007446487,-.052757833,1.0286661,.79349858,.79312783,80,10,3,1,Non_PH_sex_other,Weibull,Splines/Int,2000,725,949,15,.26632369,.20560046,-.00088849623,.0028741814,.26721218,.20272627,.00074982777,.00061229506,.28061137,.30203044,-.33250588,1.4177647,5.9262071,-8.3807735,.9503448,.94896549,.78732687,-.0058009811,1,-.00020493894,.0019098382
255,7,.0042241979,-.04758577,1.0186851,.8390258,.0079747122,-.057776246,1.0301217,.80735016,.80556816,80,10,3,1,Non_PH_sex_other,Weibull,Splines/Int,2000,725,949,15,.27175155,.24449526,-.00097260484,.0023686409,.27272415,.24212661,.00075950747,.0006632398,.27848926,.27392271,-.35662585,.9782654,6.0253477,5.4744263,.94896549,.96137929,.78380597,-.0217622,1,-.00020493894,.0019098382
